frame_id,f_thumb,f_index,f_middle,d_ti,d_tm,d_im,area_tri,F,D,A_s,D_s,F_s,progress,drive
0,0.0771784782409668,0.27036213874816895,0.5103599429130554,2.366830825805664,2.7267026901245117,0.5865062475204468,0.5858087539672852,0.2650880217552185,1.8933466672897339,0.3835330009460449,1.0924615859985352,0.14701515436172485,0.0,0.0
1,0.05976428836584091,0.266561359167099,0.4709233343601227,2.4063074588775635,2.797806739807129,0.6560054421424866,0.6793673634529114,0.24515113234519958,1.9533730745315552,0.49518975615501404,1.3672895431518555,0.18494835495948792,0.657843828201294,-0.1157311350107193
2,0.05589471384882927,0.27929264307022095,0.493414044380188,2.3735766410827637,2.703988790512085,0.6422057747840881,0.6934235692024231,0.25416991114616394,1.9065903425216675,0.6051238775253296,1.6310327053070068,0.22405751049518585,1.2000000476837158,-0.11136385053396225
3,0.07190977036952972,0.28094184398651123,0.5055018663406372,2.3468010425567627,2.6680915355682373,0.6668698191642761,0.72613126039505,0.26469701528549194,1.8939207792282104,0.7121683955192566,1.8921833038330078,0.26315590739250183,1.2000000476837158,-0.10943347215652466
4,0.07905188202857971,0.2827500104904175,0.4969552457332611,2.3814785480499268,2.693955898284912,0.6959525942802429,0.7815971374511719,0.26553234457969666,1.9237957000732422,0.7193190455436707,1.8703076839447021,0.26482656598091125,1.2000000476837158,0.004203623626381159
5,0.0914587751030922,0.28210628032684326,0.5084957480430603,2.303563356399536,2.5488955974578857,0.6861467361450195,0.7695388793945312,0.27376413345336914,1.8462018966674805,0.7237470149993896,1.8493362665176392,0.26741552352905273,1.2000000476837158,0.005296924617141485
6,0.08374451100826263,0.28889793157577515,0.5117383003234863,2.2759954929351807,2.5291357040405273,0.6790316700935364,0.749311625957489,0.2736886739730835,1.8280543088912964,0.7274032831192017,1.8333908319473267,0.2693836987018585,1.2000000476837158,0.003911575768142939
7,0.09196514636278152,0.2930659055709839,0.5069228410720825,2.160005569458008,2.4372105598449707,0.6234367489814758,0.6358633041381836,0.27678269147872925,1.740217685699463,0.7210882902145386,1.8184075355529785,0.2695271372795105,1.2000000476837158,0.007064018398523331
8,0.08990049362182617,0.2693359851837158,0.4883764982223511,2.259329080581665,2.509075403213501,0.6513150334358215,0.7103635668754578,0.2632739543914795,1.8065732717514038,0.7146931290626526,1.804136872291565,0.2698352336883545,1.2000000476837158,0.006931692361831665
9,0.09688205271959305,0.2640603184700012,0.49992093443870544,2.235835075378418,2.4851627349853516,0.6639171242713928,0.7190166115760803,0.2679471969604492,1.7949715852737427,0.7092042565345764,1.7978100776672363,0.269844114780426,1.2000000476837158,0.004096251912415028
10,0.09262008219957352,0.26439064741134644,0.49778562784194946,2.2474215030670166,2.490116596221924,0.6295754909515381,0.6819263696670532,0.26570093631744385,1.789038062095642,0.7055878043174744,1.789373517036438,0.26881057024002075,1.2000000476837158,0.003667485900223255
11,0.09005271643400192,0.2749369442462921,0.49728918075561523,2.289863109588623,2.5214617252349854,0.6603772640228271,0.7368313670158386,0.26768893003463745,1.823900818824768,0.7282689213752747,1.7904183864593506,0.26893314719200134,1.2000000476837158,-0.009349134750664234
12,0.11321268230676651,0.26670244336128235,0.4951016306877136,2.2343785762786865,2.494518756866455,0.6768465042114258,0.7311170101165771,0.2738263010978699,1.8019145727157593,0.7312792539596558,1.7742999792099,0.27045297622680664,1.2000000476837158,0.0040873377583920956
13,0.0947297215461731,0.2658974528312683,0.49597543478012085,2.1857945919036865,2.4392707347869873,0.6819285750389099,0.7239963412284851,0.2664537727832794,1.7689980268478394,0.7373709082603455,1.7554575204849243,0.2721227705478668,1.2000000476837158,0.0037170143332332373
14,0.11085440963506699,0.2773990035057068,0.5002641677856445,2.154129981994629,2.3469996452331543,0.7414657473564148,0.7946308255195618,0.2776407301425934,1.747531771659851,0.7445602416992188,1.7330204248428345,0.276035875082016,1.2000000476837158,0.005029326770454645
15,0.10927290469408035,0.2612609565258026,0.5060848593711853,2.113226890563965,2.2737643718719482,0.6942409873008728,0.7314358949661255,0.2739129066467285,1.69374418258667,0.7446650266647339,1.7050879001617432,0.2795954942703247,1.2000000476837158,0.009405729360878468
16,0.11610938608646393,0.25214529037475586,0.5251607894897461,2.049654722213745,2.196169853210449,0.7433995008468628,0.7616584300994873,0.27963560819625854,1.6630748510360718,0.7410597801208496,1.673621654510498,0.2837964594364166,1.2000000476837158,0.012142263352870941
17,0.12822312116622925,0.28541308641433716,0.5205987691879272,1.9673571586608887,2.179744005203247,0.748832106590271,0.7322519421577454,0.2930928170681,1.631977915763855,0.7298997640609741,1.640058159828186,0.28884971141815186,1.2000000476837158,0.016049031168222427
18,0.13331001996994019,0.27772393822669983,0.5198835730552673,1.9842833280563354,2.1563613414764404,0.744475781917572,0.7375649213790894,0.29260626435279846,1.6283735036849976,0.7111073136329651,1.6094906330108643,0.29146239161491394,1.2000000476837158,0.01747104339301586
19,0.1360471248626709,0.2943898141384125,0.5349903106689453,1.9033037424087524,2.0975847244262695,0.7440652251243591,0.7058799862861633,0.30323290824890137,1.581651210784912,0.6960116028785706,1.5820105075836182,0.29542645812034607,1.2000000476837158,0.015471541322767735
20,0.11365322023630142,0.3014267683029175,0.5531244277954102,1.8479578495025635,2.050637722015381,0.7035632729530334,0.6458760499954224,0.3018266558647156,1.5340529680252075,0.6732013821601868,1.5518754720687866,0.29869017004966736,1.2000000476837158,0.019143713638186455
21,0.12469778954982758,0.2851211428642273,0.5350464582443237,1.820265293121338,2.0461013317108154,0.7343095541000366,0.6630837917327881,0.2959294021129608,1.53355872631073,0.6472768187522888,1.516905665397644,0.30059105157852173,1.2000000476837158,0.021431032568216324
