frame_id,f_thumb,f_index,f_middle,d_ti,d_tm,d_im,area_tri,F,D,A_s,D_s,F_s,progress,drive
0,0.05890127271413803,0.2712424099445343,0.5569265484809875,2.999237298965454,3.01314377784729,0.6364911198616028,0.9511036276817322,0.2720112204551697,2.2162907123565674,0.5547329783439636,1.2290575504302979,0.15020553767681122,0.0,0.0
1,0.038585077971220016,0.27291959524154663,0.5643002390861511,2.899008274078369,2.8873820304870605,0.65956050157547,0.9477528929710388,0.26660001277923584,2.1486504077911377,0.7055743932723999,1.5272939205169678,0.1871098130941391,0.0,-0.13873620331287384
2,0.04749034345149994,0.25526124238967896,0.5463383793830872,2.859816312789917,2.8599016666412354,0.6500793695449829,0.9235443472862244,0.25947603583335876,2.1232657432556152,0.8732640147209167,1.8254613876342773,0.22563856840133667,0.0,-0.1449674665927887
3,0.056673355400562286,0.23684094846248627,0.5320994257926941,2.7611632347106934,2.814218282699585,0.7702062726020813,1.060729742050171,0.25335147976875305,2.1151959896087646,1.023392677307129,2.105465888977051,0.2651508152484894,0.0,-0.13219913840293884
4,0.047725893557071686,0.2676846981048584,0.5297802686691284,2.6853954792022705,2.7911388874053955,0.7864287495613098,1.0558902025222778,0.2583298683166504,2.0876543521881104,1.052337646484375,2.0698516368865967,0.2653881013393402,0.0,-0.0008225262281484902
5,0.05329546704888344,0.27042433619499207,0.5575193166732788,2.6324191093444824,2.73610258102417,0.8929960131645203,1.173827052116394,0.2697013020515442,2.087172508239746,1.0751841068267822,2.037999153137207,0.26723775267601013,0.0,0.0009720571688376367
6,0.04315139353275299,0.282446026802063,0.5819709300994873,2.475522041320801,2.55281662940979,0.8517550230026245,1.050900936126709,0.2765856683254242,1.9600311517715454,1.0945727825164795,1.9969431161880493,0.2713010609149933,0.0,0.005780333653092384
7,0.048851050436496735,0.26403018832206726,0.5830761194229126,2.3714497089385986,2.556487798690796,0.9730343222618103,1.1537178754806519,0.27367231249809265,1.96699059009552,1.089709758758545,1.9533826112747192,0.27707648277282715,0.0,0.01674598827958107
8,0.06314656138420105,0.2744547426700592,0.5731751322746277,2.348667860031128,2.4837639331817627,0.9446155428886414,1.107677698135376,0.2795476019382477,1.9256824254989624,1.085427165031433,1.9147111177444458,0.2810744643211365,0.0,0.014513880014419556
9,0.08540940284729004,0.2683362066745758,0.5775152444839478,2.209439992904663,2.3360581398010254,0.9621230959892273,1.0592659711837769,0.28791922330856323,1.8358736038208008,1.0607457160949707,1.8655469417572021,0.2856203317642212,0.0,0.0259855929762125
10,0.11579504609107971,0.26107460260391235,0.5637959837913513,2.2122881412506104,2.281569480895996,0.9369592666625977,1.0266880989074707,0.293779194355011,1.810272216796875,1.0345823764801025,1.8168702125549316,0.29030588269233704,0.0,0.02647402137517929
11,0.10648225992918015,0.2555112838745117,0.5568981170654297,2.229480504989624,2.2918570041656494,0.929524302482605,1.0259120464324951,0.2863157391548157,1.8169540166854858,0.984876811504364,1.7580416202545166,0.2955663800239563,0.0,0.03910895064473152
12,0.12764912843704224,0.2566720247268677,0.5782039761543274,2.1062064170837402,2.1572651863098145,0.9656010270118713,1.0010571479797363,0.30152246356010437,1.743024230003357,0.9428517818450928,1.6990910768508911,0.3014453649520874,0.0,0.036258868873119354
13,0.14044567942619324,0.2587416470050812,0.5852792263031006,1.9624384641647339,1.993835687637329,0.9016043543815613,0.8677567839622498,0.3093845546245575,1.6192927360534668,0.9047645330429077,1.6541826725006104,0.30807310342788696,0.0,0.03069574385881424
14,0.14334288239479065,0.2646801769733429,0.5791825652122498,1.8795263767242432,1.911766767501831,0.874278724193573,0.8057793974876404,0.3104959726333618,1.5551905632019043,0.844149649143219,1.5949875116348267,0.31548601388931274,0.0,0.04422837495803833
15,0.14578302204608917,0.2820788025856018,0.5925449132919312,1.7683420181274414,1.832550287246704,0.9381953477859497,0.8135026693344116,0.32070034742355347,1.5130292177200317,0.7796427607536316,1.525356650352478,0.32347869873046875,0.2437262237071991,0.04908981919288635
16,0.1481865495443344,0.30629441142082214,0.6105016469955444,1.7689712047576904,1.8937582969665527,0.9018148183822632,0.7926555275917053,0.33431345224380493,1.5215147733688354,0.7207983732223511,1.4663456678390503,0.3290771245956421,0.44488826394081116,0.04292057827115059
17,0.14781706035137177,0.33772122859954834,0.6174205541610718,1.594286322593689,1.8338767290115356,0.7595562934875488,0.6023836135864258,0.34566935896873474,1.3959064483642578,0.6770069599151611,1.4212734699249268,0.3340023458003998,0.6031762957572937,0.03251579403877258
18,0.1413174867630005,0.32743075489997864,0.6250281929969788,1.4793179035186768,1.7299256324768066,0.7793702483177185,0.5743638873100281,0.34226468205451965,1.3295379877090454,0.6416078209877014,1.3847918510437012,0.33911260962486267,0.7421450018882751,0.02663722261786461
19,0.14539849758148193,0.31869029998779297,0.6231487989425659,1.4673067331314087,1.7178653478622437,0.8046689033508301,0.5891464948654175,0.34071114659309387,1.3299469947814941,0.6073127388954163,1.3545188903808594,0.34259942173957825,0.8572395443916321,0.023845965042710304
20,0.14894890785217285,0.32342883944511414,0.6241768002510071,1.4387578964233398,1.690119743347168,0.782485842704773,0.5612167716026306,0.34386128187179565,1.3037878274917603,0.573245644569397,1.3225512504577637,0.3439263105392456,0.9528019428253174,0.023615196347236633
21,0.15174293518066406,0.32413244247436523,0.6277697682380676,1.4389883279800415,1.6830146312713623,0.7774512767791748,0.5579854846000671,0.34626784920692444,1.2998181581497192,0.5649830102920532,1.3075306415557861,0.344554603099823,0.9865789413452148,0.007999724708497524
22,0.14846912026405334,0.3231973350048065,0.6292036175727844,1.4171006679534912,1.6754118204116821,0.8108458518981934,0.5734372138977051,0.3451079726219177,1.3011194467544556,0.5677353143692017,1.3087570667266846,0.3452373743057251,0.9879543781280518,-0.0012640178902074695
23,0.14560002088546753,0.3299265503883362,0.621279239654541,1.4078761339187622,1.6928651332855225,0.7924835681915283,0.5541861653327942,0.3436017632484436,1.2977416515350342,0.5668654441833496,1.3089659214019775,0.34636956453323364,0.9999878406524658,0.0006249487632885575
24,0.15151047706604004,0.339025616645813,0.6258516907691956,1.4064539670944214,1.6861134767532349,0.7797191739082336,0.5445451736450195,0.3500673770904541,1.290762186050415,0.5750622153282166,1.3171290159225464,0.3469512164592743,0.9852514266967773,-0.005553141701966524
25,0.14778035879135132,0.33066192269325256,0.6291110515594482,1.443148136138916,1.7432128190994263,0.8280090689659119,0.5936299562454224,0.34704405069351196,1.3381233215332031,0.5773123502731323,1.319044589996338,0.3473791182041168,0.9841527342796326,-0.0013463557697832584
26,0.15046532452106476,0.3345320522785187,0.6269693374633789,1.4351342916488647,1.739983081817627,0.8191092014312744,0.5830574035644531,0.34863656759262085,1.3314088582992554,0.49539270997047424,1.1331703662872314,0.2980780005455017,0.8183930516242981,0.07373978942632675
27,0.1603836566209793,0.3261706233024597,0.619761049747467,1.4533313512802124,1.7722047567367554,0.8572512269020081,0.6185938715934753,0.34793296456336975,1.3609291315078735,0.4162232577800751,0.9477787017822266,0.24899202585220337,0.650249719619751,0.07255949079990387
28,0.15534377098083496,0.3294675648212433,0.6276177167892456,1.4024078845977783,1.7126984596252441,0.8245745301246643,0.573736310005188,0.34926310181617737,1.3132269382476807,0.33843109011650085,0.7633841037750244,0.1989823877811432,0.4701017141342163,0.07143235951662064
