frame_id,f_thumb,f_index,f_middle,d_ti,d_tm,d_im,area_tri,F,D,A_s,D_s,F_s,progress,drive
0,0.05475828796625137,0.2946833670139313,0.4040299654006958,3.357515811920166,3.8841819763183594,0.5565324425697327,0.3246663212776184,0.23151731491088867,2.599410057067871,0.38429439067840576,1.6970746517181396,0.13552343845367432,0.5726328492164612,0.0
1,0.07977574318647385,0.26898178458213806,0.4213496744632721,3.766775608062744,4.435769557952881,0.7193787097930908,0.5402764081954956,0.23900975286960602,2.9739744663238525,0.5204359292984009,2.1053109169006348,0.1679922342300415,0.30068671703338623,-0.16718687117099762
2,0.04366983473300934,0.2823587954044342,0.43772318959236145,3.9926226139068604,4.743073463439941,0.8362958431243896,0.8023229837417603,0.23349253833293915,3.190664052963257,0.6139340400695801,2.480221748352051,0.20302791893482208,0.13142213225364685,-0.13936179876327515
3,0.059256069362163544,0.2848277688026428,0.4516456425189972,3.918304920196533,4.596011638641357,0.8321049809455872,1.0227949619293213,0.24464446306228638,3.115473747253418,0.6919884085655212,2.793853998184204,0.23586343228816986,0.0014958827523514628,-0.11546078324317932
4,0.04779927805066109,0.2599787414073944,0.43389397859573364,3.487525224685669,4.208705902099609,0.8767277002334595,0.9529905915260315,0.22728154063224792,2.8576529026031494,0.7310447692871094,2.7316086292266846,0.23427629470825195,0.0,0.0025749264750629663
5,0.073421910405159,0.27293986082077026,0.4466635286808014,3.2531819343566895,3.8868582248687744,0.7330861687660217,0.6544867157936096,0.24524979293346405,2.624375581741333,0.7570112943649292,2.6110763549804688,0.23558931052684784,0.0,0.026166977360844612
6,0.06732060015201569,0.23704086244106293,0.43936020135879517,2.7525343894958496,3.2308061122894287,0.6029371619224548,0.5463806390762329,0.22984856367111206,2.1954257488250732,0.7347156405448914,2.4478206634521484,0.23551636934280396,0.0,0.057873088866472244
7,0.03478051349520683,0.2353818565607071,0.45293527841567993,2.7455477714538574,3.162764549255371,0.5827692747116089,0.5980609655380249,0.2204073667526245,2.163693904876709,0.6905048489570618,2.286729574203491,0.23661819100379944,0.13286441564559937,0.06634218990802765
8,0.043356508016586304,0.2715757489204407,0.4979516267776489,2.709589719772339,3.0651605129241943,0.6159923076629639,0.7220416069030762,0.24820083379745483,2.1302473545074463,0.6421079039573669,2.153679132461548,0.24005407094955444,0.274731308221817,0.0603046789765358
9,0.02424248680472374,0.2579134702682495,0.48636990785598755,2.60078763961792,2.9556400775909424,0.5871996879577637,0.6462536454200745,0.23298200964927673,2.0478758811950684,0.6366525888442993,2.0458884239196777,0.24190708994865417,0.3184834122657776,0.035075247287750244
