frame_id,f_thumb,f_index,f_middle,d_ti,d_tm,d_im,area_tri,F,D,A_s,D_s,F_s,progress,drive
0,0.04250086843967438,0.4406827986240387,0.6055449843406677,4.050532817840576,4.6133317947387695,0.9214383959770203,1.5713101625442505,0.3308686912059784,3.195100784301758,0.9548310041427612,1.7549110651016235,0.1841084063053131,0.0,0.0
1,0.035329271107912064,0.4292404353618622,0.6043922901153564,3.813896894454956,4.4475812911987305,1.0371876955032349,1.6824536323547363,0.32422155141830444,3.099555253982544,1.12801992893219,2.098918914794922,0.2291620969772339,0.0,-0.15896181762218475
2,0.027024997398257256,0.4309815466403961,0.6066824793815613,3.7798995971679688,4.329202175140381,1.0491095781326294,1.7967727184295654,0.3221092224121094,3.052737236022949,1.2935361862182617,2.430286407470703,0.2744083106517792,0.0,-0.15204288065433502
3,0.03344351798295975,0.4117262065410614,0.5822134017944336,3.580336332321167,4.187204837799072,1.0434095859527588,1.6332799196243286,0.3115592896938324,2.936983346939087,1.414961576461792,2.733428716659546,0.32322707772254944,0.0,-0.12486722320318222
4,0.04072989150881767,0.39784902334213257,0.5990974307060242,2.974682331085205,3.3792614936828613,0.8702201843261719,1.2123225927352905,0.3153759241104126,2.4080545902252197,1.3103878498077393,2.5768520832061768,0.3235054314136505,0.0,0.08888599276542664
5,0.05235791951417923,0.3964574635028839,0.5894768238067627,2.8358020782470703,3.2492873668670654,0.8736276030540466,1.1586140394210815,0.31672346591949463,2.3195724487304688,1.1947442293167114,2.426464319229126,0.3255619704723358,0.19495496153831482,0.09199073910713196
6,0.08958848565816879,0.40667665004730225,0.6129763722419739,2.715247392654419,2.990659475326538,0.6600866317749023,0.8499773740768433,0.34173130989074707,2.121997833251953,1.0461503267288208,2.2923099994659424,0.3275606632232666,0.41879570484161377,0.10028346627950668
7,0.07377788424491882,0.3989751935005188,0.6120451092720032,2.658573627471924,2.96405029296875,0.6745596528053284,0.8392935991287231,0.3328172564506531,2.0990612506866455,0.9494092464447021,2.18595027923584,0.330756276845932,0.5850564241409302,0.07156303524971008
8,0.07064224779605865,0.3999689221382141,0.634565532207489,2.635704755783081,2.8320305347442627,0.6727902889251709,0.8729488253593445,0.3386172652244568,2.046841859817505,0.923043966293335,2.1462481021881104,0.33464089035987854,0.6557190418243408,0.023622149601578712
9,0.06438880413770676,0.41351455450057983,0.6209666728973389,2.7021915912628174,3.019348382949829,0.6194392442703247,0.7566156387329102,0.33609992265701294,2.113659620285034,0.9023029208183289,2.112529754638672,0.33760443329811096,0.7115833163261414,0.01930098608136177
10,0.07766582071781158,0.39820730686187744,0.6113337874412537,2.7937443256378174,3.070667266845703,0.7129817008972168,0.9560926556587219,0.333928644657135,2.1924643516540527,0.9302619695663452,2.1173524856567383,0.33534103631973267,0.6637395024299622,-0.013309457339346409
11,0.07070741057395935,0.403042733669281,0.6445752382278442,2.7146928310394287,2.912292718887329,0.763431966304779,1.0277656316757202,0.34256836771965027,2.130139112472534,0.9554629325866699,2.1082615852355957,0.3360665738582611,0.6452281475067139,-0.007135453633964062
12,0.0554981492459774,0.39980050921440125,0.6510964035987854,2.624621868133545,2.84539794921875,0.7806112170219421,1.0134263038635254,0.33746835589408875,2.083543539047241,0.9591576457023621,2.0808463096618652,0.34047555923461914,0.682741641998291,0.008069394156336784
13,0.046046674251556396,0.39969146251678467,0.6252037882804871,2.7389843463897705,2.9558792114257812,0.7724078297615051,1.0456904172897339,0.3258872628211975,2.155757188796997,0.9807764291763306,2.0141854286193848,0.3493172526359558,0.7470886707305908,0.014003260061144829
14,0.055318400263786316,0.4129522442817688,0.6396104097366333,2.553468704223633,2.7530317306518555,0.7997726202011108,1.0157009363174438,0.3378961682319641,2.0354244709014893,0.9750758409500122,1.9274439811706543,0.3564126193523407,0.8359053730964661,0.03043128177523613
15,0.08370626717805862,0.45055699348449707,0.6694346070289612,2.277531623840332,2.4931631088256836,0.7941098213195801,0.8988116979598999,0.3694800138473511,1.854934811592102,0.9497634768486023,1.8459668159484863,0.3607954680919647,0.9245943427085876,0.03588295355439186
16,0.08362986892461777,0.49151477217674255,0.7236179709434509,1.7979387044906616,2.1301965713500977,1.0129632949829102,0.9079465866088867,0.39799177646636963,1.6470328569412231,0.9377368688583374,1.7749378681182861,0.36586707830429077,0.9999914169311523,0.02764081209897995
17,0.06317035108804703,0.46151119470596313,0.7329158186912537,1.7200648784637451,1.9685008525848389,1.0672603845596313,0.9161889553070068,0.3835962414741516,1.5852752923965454,0.9250293374061584,1.6954371929168701,0.3718360960483551,1.085644006729126,0.030723923817276955
18,0.05379249528050423,0.4477382004261017,0.7246992588043213,1.8634754419326782,1.8757376670837402,0.9401839971542358,0.850578784942627,0.37324824929237366,1.559799075126648,0.7799291014671326,1.4046621322631836,0.32356518507003784,1.0083324909210205,0.1307913362979889
19,0.05416049435734749,0.4510398209095001,0.7199789881706238,1.8075261116027832,1.9027835130691528,1.0487130880355835,0.9292395114898682,0.3729698657989502,1.5863409042358398,0.6515274047851562,1.1396714448928833,0.27078232169151306,0.8714984655380249,0.11502302438020706
20,0.03684656322002411,0.4428870975971222,0.7335508465766907,1.7836614847183228,1.9255387783050537,1.0885546207427979,0.9567378759384155,0.3676699995994568,1.5992517471313477,0.5218207836151123,0.9043810367584229,0.21392634510993958,0.6961093544960022,0.10541298985481262
