frame_id,f_thumb,f_index,f_middle,d_ti,d_tm,d_im,area_tri,F,D,A_s,D_s,F_s,progress,drive
0,0.05185376852750778,0.26720818877220154,0.5325729846954346,1.8528876304626465,2.617680072784424,0.9891448616981506,0.6837159991264343,0.2606758773326874,1.8199042081832886,0.4279741644859314,1.0470798015594482,0.15250174701213837,0.0,0.0
1,0.08145378530025482,0.26551175117492676,0.5269652605056763,1.8354458808898926,2.6008598804473877,0.9959233403205872,0.6886491775512695,0.27032461762428284,1.8107432126998901,0.5392299294471741,1.3023567199707031,0.19160592555999756,0.9384948015213013,-0.10935413837432861
2,0.0874280259013176,0.2483319193124771,0.5258931517601013,1.9945354461669922,2.6442439556121826,0.9795942902565002,0.8310365676879883,0.2672387361526489,1.8727912902832031,0.6546393632888794,1.5570966005325317,0.2317090630531311,1.2000000476837158,-0.11055479943752289
3,0.08453884720802307,0.250252902507782,0.5346049666404724,1.9396909475326538,2.5779550075531006,0.9607120156288147,0.7924172878265381,0.26927292346954346,1.826119303703308,0.7587226033210754,1.8095535039901733,0.27054134011268616,1.2000000476837158,-0.10572068393230438
4,0.08671297132968903,0.24505215883255005,0.5517614483833313,1.9297510385513306,2.50897216796875,0.9220931529998779,0.7787903547286987,0.2737292945384979,1.7869386672973633,0.7552251219749451,1.7939753532409668,0.27334660291671753,1.2000000476837158,0.006914017256349325
5,0.10267716646194458,0.2548956274986267,0.5439411997795105,1.9133176803588867,2.489311456680298,0.9469069242477417,0.8078659772872925,0.28072190284729004,1.783178687095642,0.7726616859436035,1.7924442291259766,0.2735576927661896,1.2000000476837158,-0.00645196158438921
6,0.10785068571567535,0.255612850189209,0.5066720247268677,1.9542709589004517,2.490541934967041,0.856784462928772,0.7285822629928589,0.27182573080062866,1.7671990394592285,0.7631536722183228,1.7684005498886108,0.27349400520324707,1.2000000476837158,0.010997203178703785
7,0.11481378227472305,0.2809598445892334,0.5003312230110168,1.8405463695526123,2.4293110370635986,0.8627102971076965,0.6592341661453247,0.28031283617019653,1.7108559608459473,0.759244441986084,1.752231240272522,0.27114707231521606,1.2000000476837158,0.005710405297577381
8,0.09626593440771103,0.26042014360427856,0.5172328352928162,1.9581413269042969,2.514993190765381,0.9269435405731201,0.8107048869132996,0.27180227637290955,1.8000259399414062,0.7544376850128174,1.739500880241394,0.2696673572063446,1.2000000476837158,0.0052978964522480965
9,0.09653951227664948,0.2172873318195343,0.5433031320571899,1.8663053512573242,2.358212471008301,0.8889362812042236,0.7644805908203125,0.2667929530143738,1.7044845819473267,0.7428216934204102,1.723829746246338,0.2673829197883606,1.2000000476837158,0.008662405423820019
